rank_number,actor,commits,percent,cumulative_sum,cumulative_percent,all_commits
1,mhevery,23009,8.41009,23009,8.41009,273588
2,IgorMinar,12727,4.65189,35736,13.06198,273588
3,AndrewKushnir,9580,3.50162,45316,16.56359,273588
4,levitte,9229,3.37332,54545,19.93691,273588
5,stephentoub,8754,3.19970,63299,23.13661,273588
6,vicb,8029,2.93470,71328,26.07132,273588
7,matsko,6940,2.53666,78268,28.60798,273588
8,XhmikosR,6283,2.29652,84551,30.90450,273588
9,alxhub,5324,1.94599,89875,32.85049,273588
10,petebacondarwin,5219,1.90761,95094,34.75810,273588
11,cowtowncoder,4817,1.76068,99911,36.51878,273588
12,kara,4680,1.71060,104591,38.22938,273588
13,alexeagle,4614,1.68648,109205,39.91586,273588
14,dougwilson,4309,1.57500,113514,41.49085,273588
15,jdalton,3757,1.37323,117271,42.86409,273588
16,mdo,3450,1.26102,120721,44.12511,273588
17,jasonaden,3267,1.19413,123988,45.31924,273588
18,chuckjaz,2611,0.95435,126599,46.27359,273588
19,gkalpak,2556,0.93425,129155,47.20785,273588
20,tbosch,2179,0.79645,131334,48.00430,273588
21,gaearon,2163,0.79060,133497,48.79490,273588
22,Johann-S,2026,0.74053,135523,49.53543,273588
23,zloirock,2021,0.73870,137544,50.27413,273588
24,mattcaswell,1998,0.73030,139542,51.00443,273588
25,vsavkin,1687,0.61662,141229,51.62105,273588
26,richsalz,1622,0.59286,142851,52.21391,273588
27,crisbeto,1525,0.55741,144376,52.77132,273588
28,cvrebert,1466,0.53584,145842,53.30716,273588
29,MartijnCuppens,1383,0.50550,147225,53.81267,273588
30,epoberezkin,1343,0.49088,148568,54.30355,273588
31,bgrainger,1333,0.48723,149901,54.79078,273588
32,danmosemsft,1309,0.47846,151210,55.26924,273588
33,cpovirk,1272,0.46493,152482,55.73417,273588
34,vikerman,1268,0.46347,153750,56.19764,273588
35,pkozlowski-opensource,1236,0.45177,154986,56.64941,273588
36,cgdecker,1233,0.45068,156219,57.10009,273588
37,lrytz,1212,0.44300,157431,57.54309,273588
38,Narretz,1197,0.43752,158628,57.98061,273588
39,safern,1126,0.41157,159754,58.39218,273588
40,atscott,1102,0.40280,160856,58.79498,273588
41,hansl,1070,0.39110,161926,59.18608,273588
42,CharliePoole,993,0.36295,162919,59.54903,273588
43,jkotas,968,0.35382,163887,59.90285,273588
44,zpao,963,0.35199,164850,60.25484,273588
45,ViktorHofer,941,0.34395,165791,60.59878,273588
46,adriaanm,925,0.33810,166716,60.93688,273588
47,rprouse,895,0.32713,167611,61.26402,273588
48,retronym,886,0.32384,168497,61.58786,273588
49,JamesNK,865,0.31617,169362,61.90403,273588
50,bcoe,849,0.31032,170211,62.21435,273588
51,timdorr,844,0.30849,171055,62.52284,273588
52,weshaggard,772,0.28218,171827,62.80502,273588
53,patrickhlauke,765,0.27962,172592,63.08464,273588
54,christopherthielen,746,0.27267,173338,63.35731,273588
55,jeffbcross,726,0.26536,174064,63.62267,273588
56,ceki,725,0.26500,174789,63.88767,273588
57,patrickkettner,722,0.26390,175511,64.15157,273588
58,ericstj,698,0.25513,176209,64.40670,273588
59,xzyfer,692,0.25294,176901,64.65963,273588
60,spicyj,674,0.24636,177575,64.90599,273588
61,SethTisue,664,0.24270,178239,65.14869,273588
62,sindresorhus,664,0.24270,178903,65.39139,273588
63,sophiebits,627,0.22918,179530,65.62057,273588
64,bvaughn,626,0.22881,180156,65.84938,273588
65,bartonjs,614,0.22443,180770,66.07380,273588
66,jnm2,612,0.22369,181382,66.29750,273588
67,garydgregory,567,0.20725,181949,66.50474,273588
68,aearly,550,0.20103,182499,66.70578,273588
69,davidsh,538,0.19665,183037,66.90242,273588
70,acdlite,535,0.19555,183572,67.09797,273588
71,mellinoe,517,0.18897,184089,67.28694,273588
72,mprobst,508,0.18568,184597,67.47262,273588
73,petkaantonov,487,0.17800,185084,67.65063,273588
74,rkirov,483,0.17654,185567,67.82717,273588
75,jelbourn,471,0.17216,186038,67.99933,273588
76,mjackson,471,0.17216,186509,68.17148,273588
77,ahsonkhan,461,0.16850,186970,68.33999,273588
78,ariya,447,0.16338,187417,68.50337,273588
79,indexzero,429,0.15681,187846,68.66018,273588
80,mgol,424,0.15498,188270,68.81515,273588
81,kennethreitz,419,0.15315,188689,68.96830,273588
82,VSadov,408,0.14913,189097,69.11743,273588
83,filipesilva,404,0.14767,189501,69.26510,273588
84,maxokorokov,401,0.14657,189902,69.41167,273588
85,ellismg,397,0.14511,190299,69.55678,273588
86,joperezr,397,0.14511,190696,69.70189,273588
87,tarekgh,397,0.14511,191093,69.84700,273588
88,isaacs,396,0.14474,191489,69.99174,273588
89,sebmarkbage,381,0.13926,191870,70.13100,273588
90,megawac,379,0.13853,192249,70.26953,273588
91,PascalSchumacher,372,0.13597,192621,70.40550,273588
92,ocombe,371,0.13561,192992,70.54111,273588
93,knalli,363,0.13268,193355,70.67379,273588
94,rzwitserloot,358,0.13085,193713,70.80464,273588
95,JeremyKuhne,355,0.12976,194068,70.93440,273588
96,karelz,339,0.12391,194407,71.05831,273588
97,kyliau,332,0.12135,194739,71.17966,273588
98,wtgodbe,331,0.12098,195070,71.30064,273588
99,ianhays,325,0.11879,195395,71.41943,273588
100,Priya91,319,0.11660,195714,71.53603,273588
101,davegandy,316,0.11550,196030,71.65153,273588
102,hueniverse,315,0.11514,196345,71.76667,273588
103,mzgol,307,0.11221,196652,71.87888,273588
104,timmywil,307,0.11221,196959,71.99110,273588
105,yjbanov,294,0.10746,197253,72.09856,273588
106,Anipik,293,0.10710,197546,72.20565,273588
107,Lukasa,287,0.10490,197833,72.31055,273588
108,nhunzaker,285,0.10417,198118,72.41473,273588
109,calvinmetcalf,282,0.10307,198400,72.51780,273588
110,JiaLiPassion,282,0.10307,198682,72.62088,273588
111,ok2c,282,0.10307,198964,72.72395,273588
112,szeiger,279,0.10198,199243,72.82593,273588
113,rejas,275,0.10052,199518,72.92644,273588
114,jbogarthyde,272,0.09942,199790,73.02586,273588
115,scottgonzalez,271,0.09905,200061,73.12492,273588
116,juliemr,270,0.09869,200331,73.22361,273588
117,trueadm,268,0.09796,200599,73.32156,273588
118,kegluneq,267,0.09759,200866,73.41916,273588
119,lgalfaso,263,0.09613,201129,73.51529,273588
120,andresgalante,257,0.09394,201386,73.60922,273588
121,krwq,252,0.09211,201638,73.70133,273588
122,ljharb,247,0.09028,201885,73.79161,273588
123,markerikson,246,0.08992,202131,73.88153,273588
124,gregmagolan,232,0.08480,202363,73.96633,273588
125,kapunahelewong,229,0.08370,202592,74.05003,273588
126,mmitche,228,0.08334,202820,74.13337,273588
127,jonschlinkert,227,0.08297,203047,74.21634,273588
128,rspilker,227,0.08297,203274,74.29931,273588
129,josephperrott,220,0.08041,203494,74.37972,273588
130,broofa,219,0.08005,203713,74.45977,273588
131,ekasper,219,0.08005,203932,74.53982,273588
132,tannergooding,218,0.07968,204150,74.61950,273588
133,britter,217,0.07932,204367,74.69882,273588
134,chcosta,217,0.07932,204584,74.77813,273588
135,mde,216,0.07895,204800,74.85708,273588
136,mmalerba,216,0.07895,205016,74.93604,273588
137,wfurt,214,0.07822,205230,75.01426,273588
138,alan-agius4,209,0.07639,205439,75.09065,273588
139,jbedard,206,0.07530,205645,75.16594,273588
140,GrabYourPitchforks,205,0.07493,205850,75.24087,273588
141,nguerrera,202,0.07383,206052,75.31471,273588
142,coliff,201,0.07347,206253,75.38817,273588
143,aweary,195,0.07128,206448,75.45945,273588
144,bartdesmet,193,0.07054,206641,75.52999,273588
145,shmao,193,0.07054,206834,75.60054,273588
146,steveharter,193,0.07054,207027,75.67108,273588
147,lowasser,190,0.06945,207217,75.74053,273588
148,bardiharborow,188,0.06872,207405,75.80925,273588
149,chenkie,187,0.06835,207592,75.87760,273588
150,saurabh500,182,0.06652,207774,75.94412,273588
151,MattGal,180,0.06579,207954,76.00991,273588
152,sebbASF,179,0.06543,208133,76.07534,273588
153,benjamingr,171,0.06250,208304,76.13784,273588
154,andrewseguin,167,0.06104,208471,76.19888,273588
155,JoostK,167,0.06104,208638,76.25992,273588
156,mcollina,167,0.06104,208805,76.32096,273588
157,DataTables,164,0.05994,208969,76.38091,273588
158,sameb,162,0.05921,209131,76.44012,273588
159,bep,161,0.05885,209292,76.49897,273588
160,TimothyGu,161,0.05885,209453,76.55782,273588
161,marwahaha,158,0.05775,209611,76.61557,273588
162,maryamariyan,157,0.05739,209768,76.67295,273588
163,Foxandxss,156,0.05702,209924,76.72997,273588
164,kluever,153,0.05592,210077,76.78590,273588
165,tmat,153,0.05592,210230,76.84182,273588
166,flarnie,151,0.05519,210381,76.89701,273588
167,jonathantneal,151,0.05519,210532,76.95221,273588
168,ronshapiro,151,0.05519,210683,77.00740,273588
169,xuwei-k,151,0.05519,210834,77.06259,273588
170,tagliala,150,0.05483,210984,77.11742,273588
171,caitp,147,0.05373,211131,77.17115,273588
172,davidfowl,147,0.05373,211278,77.22488,273588
173,markelog,144,0.05263,211422,77.27751,273588
174,joshfree,141,0.05154,211563,77.32905,273588
175,Qix-,141,0.05154,211704,77.38059,273588
176,feross,138,0.05044,211842,77.43103,273588
177,kaduk,138,0.05044,211980,77.48147,273588
178,corivera,135,0.04934,212115,77.53081,273588
179,eiriktsarpalis,134,0.04898,212249,77.57979,273588
180,gibson042,133,0.04861,212382,77.62840,273588
181,eerhardt,132,0.04825,212514,77.67665,273588
182,chirayuk,131,0.04788,212645,77.72453,273588
183,Bezier89,130,0.04752,212775,77.77205,273588
184,marijnh,130,0.04752,212905,77.81957,273588
185,mikkelbu,128,0.04679,213033,77.86635,273588
186,diesalbla,127,0.04642,213160,77.91277,273588
187,mikeal,123,0.04496,213283,77.95773,273588
188,ryanflorence,123,0.04496,213406,78.00269,273588
189,am11,120,0.04386,213526,78.04655,273588
190,benaadams,120,0.04386,213646,78.09041,273588
191,nschonni,120,0.04386,213766,78.13427,273588
192,vancem,119,0.04350,213885,78.17777,273588
193,dwijnand,117,0.04277,214002,78.22054,273588
194,phated,117,0.04277,214119,78.26330,273588
195,dagood,116,0.04240,214235,78.30570,273588
196,slontis,113,0.04130,214348,78.34700,273588
197,tmshort,111,0.04057,214459,78.38758,273588
198,naomiblack,109,0.03984,214568,78.42742,273588
199,captbaritone,108,0.03948,214676,78.46689,273588
200,geoffkizer,108,0.03948,214784,78.50637,273588
201,vjeux,108,0.03948,214892,78.54584,273588
202,robertmesserle,106,0.03874,214998,78.58459,273588
203,sigmavirus24,106,0.03874,215104,78.62333,273588
204,tmds,104,0.03801,215208,78.66134,273588
205,ericeil,103,0.03765,215311,78.69899,273588
206,kouvel,103,0.03765,215414,78.73664,273588
207,jzaefferer,102,0.03728,215516,78.77392,273588
208,necolas,102,0.03728,215618,78.81121,273588
209,ayazhafiz,100,0.03655,215718,78.84776,273588
210,filipnavara,100,0.03655,215818,78.88431,273588
211,netomi,100,0.03655,215918,78.92086,273588
212,pjanotti,100,0.03655,216018,78.95741,273588
213,talbs,97,0.03545,216115,78.99287,273588
214,jashkenas,96,0.03509,216211,79.02795,273588
215,julienrf,96,0.03509,216307,79.06304,273588
216,ryanseddon,92,0.03363,216399,79.09667,273588
217,ziluvatar,92,0.03363,216491,79.13030,273588
218,analog-nico,91,0.03326,216582,79.16356,273588
219,dmethvin,91,0.03326,216673,79.19682,273588
220,huanwu,91,0.03326,216764,79.23008,273588
221,jridgewell,90,0.03290,216854,79.26298,273588
222,maxrimue,90,0.03290,216944,79.29588,273588
223,nexdrew,90,0.03290,217034,79.32877,273588
224,swankjesse,90,0.03290,217124,79.36167,273588
225,wesleycho,90,0.03290,217214,79.39456,273588
226,CIPop,89,0.03253,217303,79.42709,273588
227,mj1856,89,0.03253,217392,79.45963,273588
228,benouat,88,0.03217,217480,79.49179,273588
229,brandonroberts,88,0.03217,217568,79.52396,273588
230,JedWatson,87,0.03180,217655,79.55576,273588
231,que-etc,87,0.03180,217742,79.58756,273588
232,jfromaniello,86,0.03143,217828,79.61899,273588
233,MichalStrehovsky,86,0.03143,217914,79.65042,273588
234,davidben,85,0.03107,217999,79.68149,273588
235,pallavit,85,0.03107,218084,79.71256,273588
236,khdang,84,0.03070,218168,79.74326,273588
237,nateabele,84,0.03070,218252,79.77397,273588
238,tinayuangao,83,0.03034,218335,79.80430,273588
239,jaredhanson,82,0.02997,218417,79.83428,273588
240,maxbeatty,82,0.02997,218499,79.86425,273588
241,stash-sfdc,82,0.02997,218581,79.89422,273588
242,gunnarmorling,80,0.02924,218661,79.92346,273588
243,shadowspawn,80,0.02924,218741,79.95270,273588
244,gsmet,79,0.02888,218820,79.98158,273588
245,PatrickJS,78,0.02851,218898,80.01009,273588
246,AlexGhiondea,77,0.02814,218975,80.03823,273588
247,ashtuchkin,77,0.02814,219052,80.06638,273588
248,caleblloyd,77,0.02814,219129,80.09452,273588
249,rmkerr,76,0.02778,219205,80.12230,273588
250,alexperovich,75,0.02741,219280,80.14971,273588
251,janvorli,75,0.02741,219355,80.17713,273588
252,juliangruber,75,0.02741,219430,80.20454,273588
253,kevinb9n,75,0.02741,219505,80.23195,273588
254,ellenaua,74,0.02705,219579,80.25900,273588
255,koba04,74,0.02705,219653,80.28605,273588
256,Aweary,73,0.02668,219726,80.31273,273588
257,robmadole,73,0.02668,219799,80.33942,273588
258,pgavlin,72,0.02632,219871,80.36573,273588
259,romen,71,0.02595,219942,80.39168,273588
260,lukesandberg,70,0.02559,220012,80.41727,273588
261,gkhanna79,69,0.02522,220081,80.44249,273588
262,jhendrixMSFT,69,0.02522,220150,80.46771,273588
263,kkirsche,68,0.02485,220218,80.49257,273588
264,supergibbs,68,0.02485,220286,80.51742,273588
265,lmolkova,67,0.02449,220353,80.54191,273588
266,mgechev,67,0.02449,220420,80.56640,273588
267,blakeembrey,66,0.02412,220486,80.59052,273588
268,gdi2290,66,0.02412,220552,80.61465,273588
269,Lausselloic,66,0.02412,220618,80.63877,273588
270,thorn0,66,0.02412,220684,80.66289,273588
271,nlf,65,0.02376,220749,80.68665,273588
272,hargasinski,64,0.02339,220813,80.71005,273588
273,satazor,61,0.02230,220874,80.73234,273588
274,JakeWharton,60,0.02193,220934,80.75427,273588
275,t8m,60,0.02193,220994,80.77620,273588
276,arb,59,0.02157,221053,80.79777,273588
277,akre54,57,0.02083,221110,80.81860,273588
278,arekinath,56,0.02047,221166,80.83907,273588
279,p-steuer,56,0.02047,221222,80.85954,273588
280,chtompki,55,0.02010,221277,80.87964,273588
281,edevil,55,0.02010,221332,80.89975,273588
282,KrzysztofCwalina,55,0.02010,221387,80.91985,273588
283,stevemao,55,0.02010,221442,80.93995,273588
284,buyaa-n,54,0.01974,221496,80.95969,273588
285,brianrob,53,0.01937,221549,80.97906,273588
286,jquense,53,0.01937,221602,80.99844,273588
287,layomia,53,0.01937,221655,81.01781,273588
288,michaelficarra,53,0.01937,221708,81.03718,273588
289,Petermarcu,53,0.01937,221761,81.05655,273588
290,realityking,52,0.01901,221813,81.07556,273588
291,smile21prc,52,0.01901,221865,81.09457,273588
292,stash,52,0.01901,221917,81.11357,273588
293,dwmw2,51,0.01864,221968,81.13221,273588
294,kinow,51,0.01864,222019,81.15085,273588
295,zhiyelee,51,0.01864,222070,81.16950,273588
296,leo,50,0.01828,222120,81.18777,273588
297,OmarTawfik,50,0.01828,222170,81.20605,273588
298,qmfrederik,50,0.01828,222220,81.22432,273588
299,sdmaclea,50,0.01828,222270,81.24260,273588
300,vanesyan,50,0.01828,222320,81.26087,273588
301,krosenvold,49,0.01791,222369,81.27878,273588
302,akoeplinger,48,0.01754,222417,81.29633,273588
303,emilyemorehouse,48,0.01754,222465,81.31387,273588
304,JohnTortugo,48,0.01754,222513,81.33142,273588
305,pieroxy,48,0.01754,222561,81.34896,273588
306,Arkni,46,0.01681,222607,81.36578,273588
307,astrahov,46,0.01681,222653,81.38259,273588
308,chonton,46,0.01681,222699,81.39940,273588
309,jrtom,46,0.01681,222745,81.41622,273588
310,dcousens,45,0.01645,222790,81.43267,273588
311,dimo414,44,0.01608,222834,81.44875,273588
312,frederikprijck,44,0.01608,222878,81.46483,273588
313,mathiasbynens,44,0.01608,222922,81.48091,273588
314,terrajobst,44,0.01608,222966,81.49700,273588
315,cpojer,42,0.01535,223008,81.51235,273588
316,maggiepint,42,0.01535,223050,81.52770,273588
317,mureinik,42,0.01535,223092,81.54305,273588
318,kapilash,41,0.01499,223133,81.55804,273588
319,motdotla,41,0.01499,223174,81.57302,273588
320,tijoytom,41,0.01499,223215,81.58801,273588
321,karajas,40,0.01462,223255,81.60263,273588
322,sywhang,40,0.01462,223295,81.61725,273588
323,pakrym,39,0.01426,223334,81.63150,273588
324,fbasso,38,0.01389,223372,81.64539,273588
325,ScottSWu,38,0.01389,223410,81.65928,273588
326,nymanjens,37,0.01352,223447,81.67281,273588
327,OverZealous,37,0.01352,223484,81.68633,273588
328,AaronRobinsonMSFT,36,0.01316,223520,81.69949,273588
329,cston,36,0.01316,223556,81.71265,273588
330,fiigii,36,0.01316,223592,81.72581,273588
331,jkoritzinsky,36,0.01316,223628,81.73897,273588
332,lacker,36,0.01316,223664,81.75212,273588
333,mafintosh,36,0.01316,223700,81.76528,273588
334,maririos,36,0.01316,223736,81.77844,273588
335,pvorb,36,0.01316,223772,81.79160,273588
336,twsouthwick,36,0.01316,223808,81.80476,273588
337,adrianheine,35,0.01279,223843,81.81755,273588
338,venkat-raman251,35,0.01279,223878,81.83034,273588
339,dsgouda,34,0.01243,223912,81.84277,273588
340,geleems,34,0.01243,223946,81.85520,273588
341,nickuraltsev,34,0.01243,223980,81.86763,273588
342,RJPercival,34,0.01243,224014,81.88005,273588
343,bendrucker,33,0.01206,224047,81.89212,273588
344,cushon,33,0.01206,224080,81.90418,273588
345,icfantv,33,0.01206,224113,81.91624,273588
346,JohnRGee,33,0.01206,224146,81.92830,273588
347,seanstrom,33,0.01206,224179,81.94036,273588
348,SimenB,33,0.01206,224212,81.95242,273588
349,crummel,32,0.01170,224244,81.96412,273588
350,gkossakowski,32,0.01170,224276,81.97582,273588
351,glebm,32,0.01170,224308,81.98751,273588
352,pose,32,0.01170,224340,81.99921,273588
353,VladUreche,32,0.01170,224372,82.01091,273588
354,adamsitnik,31,0.01133,224403,82.02224,273588
355,ashsearle,31,0.01133,224434,82.03357,273588
356,Marusyk,31,0.01133,224465,82.04490,273588
357,hramos,30,0.01097,224495,82.05587,273588
358,pra85,30,0.01097,224525,82.06683,273588
359,swseverance,30,0.01097,224555,82.07780,273588
360,divdavem,29,0.01060,224584,82.08840,273588
361,felipewmartins,29,0.01060,224613,82.09900,273588
362,luqunl,29,0.01060,224642,82.10960,273588
363,netdpb,29,0.01060,224671,82.12020,273588
364,nglorioso,29,0.01060,224700,82.13080,273588
365,pgovind,29,0.01060,224729,82.14140,273588
366,davglass,28,0.01023,224757,82.15163,273588
367,fnagel,28,0.01023,224785,82.16186,273588
368,morganbr,28,0.01023,224813,82.17210,273588
369,omajid,28,0.01023,224841,82.18233,273588
370,rjamet,28,0.01023,224869,82.19257,273588
371,smarter,28,0.01023,224897,82.20280,273588
372,Tratcher,28,0.01023,224925,82.21304,273588
373,ahasall,27,0.00987,224952,82.22290,273588
374,joecritch,27,0.00987,224979,82.23277,273588
375,jon-oracle,27,0.00987,225006,82.24264,273588
376,SedarG,27,0.00987,225033,82.25251,273588
377,vojtajina,27,0.00987,225060,82.26238,273588
378,AArnott,26,0.00950,225086,82.27188,273588
379,dariajung,26,0.00950,225112,82.28139,273588
380,jakemac53,26,0.00950,225138,82.29089,273588
381,jcrugzz,26,0.00950,225164,82.30039,273588
382,Marsup,26,0.00950,225190,82.30990,273588
383,mattbishop,26,0.00950,225216,82.31940,273588
384,ChrisAlderson,25,0.00914,225241,82.32854,273588
385,davidjb,25,0.00914,225266,82.33768,273588
386,dicko2,25,0.00914,225291,82.34681,273588
387,FredKSchott,25,0.00914,225316,82.35595,273588
388,goderbauer,25,0.00914,225341,82.36509,273588
389,Khaledgarbaya,25,0.00914,225366,82.37423,273588
390,stevemoser,25,0.00914,225391,82.38336,273588
391,DanielRuf,24,0.00877,225415,82.39214,273588
392,mikem8361,24,0.00877,225439,82.40091,273588
393,NE-SmallTown,24,0.00877,225463,82.40968,273588
394,peterblazejewicz,24,0.00877,225487,82.41845,273588
395,rahku,24,0.00877,225511,82.42723,273588
396,scalablecory,24,0.00877,225535,82.43600,273588
397,contra,23,0.00841,225558,82.44441,273588
398,DDvO,23,0.00841,225581,82.45281,273588
399,kentcdodds,23,0.00841,225604,82.46122,273588
400,qizhanMS,23,0.00841,225627,82.46963,273588
401,reconbot,23,0.00841,225650,82.47803,273588
402,richlander,23,0.00841,225673,82.48644,273588
403,TrySound,23,0.00841,225696,82.49485,273588
404,chkal,22,0.00804,225718,82.50289,273588
405,JohnPostlethwait,22,0.00804,225740,82.51093,273588
406,mconnew,22,0.00804,225762,82.51897,273588
407,stevenbrix,22,0.00804,225784,82.52701,273588
408,alex,21,0.00768,225805,82.53469,273588
409,baulig,21,0.00768,225826,82.54236,273588
410,jcagme,21,0.00768,225847,82.55004,273588
411,SamVerschueren,21,0.00768,225868,82.55771,273588
412,spericas,21,0.00768,225889,82.56539,273588
413,TheSavior,21,0.00768,225910,82.57307,273588
414,dariobraun,20,0.00731,225930,82.58038,273588
415,hqueue,20,0.00731,225950,82.58769,273588
416,shrutigarg,20,0.00731,225970,82.59500,273588
417,supercodepoet,20,0.00731,225990,82.60231,273588
418,thomas-mcdonald,20,0.00731,226010,82.60962,273588
419,typicaljoe,20,0.00731,226030,82.61693,273588
420,jsoref,19,0.00694,226049,82.62387,273588
421,jyoungyun,19,0.00694,226068,82.63082,273588
422,MitMaro,19,0.00694,226087,82.63776,273588
423,niksy,19,0.00694,226106,82.64471,273588
424,SomeKittens,19,0.00694,226125,82.65165,273588
425,substack,19,0.00694,226144,82.65860,273588
426,tomocchino,19,0.00694,226163,82.66554,273588
427,TrevorKarjanis,19,0.00694,226182,82.67249,273588
428,troygoode,19,0.00694,226201,82.67943,273588
429,ahmadnassri,18,0.00658,226219,82.68601,273588
430,chlowell,18,0.00658,226237,82.69259,273588
431,graingert,18,0.00658,226255,82.69917,273588
432,kevva,18,0.00658,226273,82.70575,273588
433,robrich,18,0.00658,226291,82.71233,273588
434,amilajack,17,0.00621,226308,82.71854,273588
435,Andarist,17,0.00621,226325,82.72475,273588
436,AntonLapounov,17,0.00621,226342,82.73097,273588
437,doowb,17,0.00621,226359,82.73718,273588
438,jarrodyellets,17,0.00621,226376,82.74340,273588
439,jbnicolai,17,0.00621,226393,82.74961,273588
440,jorive,17,0.00621,226410,82.75582,273588
441,loganfsmyth,17,0.00621,226427,82.76204,273588
442,SGuyGe,17,0.00621,226444,82.76825,273588
443,vijaykota,17,0.00621,226461,82.77446,273588
444,vszakats,17,0.00621,226478,82.78068,273588
445,wesleytodd,17,0.00621,226495,82.78689,273588
446,damieng,16,0.00585,226511,82.79274,273588
447,dragos,16,0.00585,226527,82.79859,273588
448,erikvanderpoel,16,0.00585,226543,82.80444,273588
449,kenneth-reitz,16,0.00585,226559,82.81028,273588
450,macjohnny,16,0.00585,226575,82.81613,273588
451,mmikowski,16,0.00585,226591,82.82198,273588
452,othiym23,16,0.00585,226607,82.82783,273588
453,pgilad,16,0.00585,226623,82.83368,273588
454,rvagg,16,0.00585,226639,82.83953,273588
455,YingP99,16,0.00585,226655,82.84537,273588
456,battaglr,15,0.00548,226670,82.85086,273588
457,billyjanitsch,15,0.00548,226685,82.85634,273588
458,cshung,15,0.00548,226700,82.86182,273588
459,devongovett,15,0.00548,226715,82.86730,273588
460,hseok-oh,15,0.00548,226730,82.87279,273588
461,JustinBeckwith,15,0.00548,226745,82.87827,273588
462,kanongil,15,0.00548,226760,82.88375,273588
463,naamunds,15,0.00548,226775,82.88923,273588
464,Simek,15,0.00548,226790,82.89472,273588
465,tomato42,15,0.00548,226805,82.90020,273588
466,zertosh,15,0.00548,226820,82.90568,273588
467,Daniel15,14,0.00512,226834,82.91080,273588
468,defunctzombie,14,0.00512,226848,82.91592,273588
469,DrewScoggins,14,0.00512,226862,82.92103,273588
470,gourlaysama,14,0.00512,226876,82.92615,273588
471,mapleeit,14,0.00512,226890,82.93127,273588
472,mschoudry,14,0.00512,226904,82.93639,273588
473,ramarag,14,0.00512,226918,82.94150,273588
474,ruippeixotog,14,0.00512,226932,82.94662,273588
475,andreialecu,13,0.00475,226945,82.95137,273588
476,aswaterman,13,0.00475,226958,82.95612,273588
477,davidwrighton,13,0.00475,226971,82.96088,273588
478,evocateur,13,0.00475,226984,82.96563,273588
479,gbalykov,13,0.00475,226997,82.97038,273588
480,grimreaper,13,0.00475,227010,82.97513,273588
481,Krinkle,13,0.00475,227023,82.97988,273588
482,kstanger,13,0.00475,227036,82.98463,273588
483,michael-o,13,0.00475,227049,82.98939,273588
484,notrab,13,0.00475,227062,82.99414,273588
485,agrandi,12,0.00439,227074,82.99852,273588
486,butterflyhug,12,0.00439,227086,83.00291,273588
487,cgruber,12,0.00439,227098,83.00730,273588
488,clemmy,12,0.00439,227110,83.01168,273588
489,davidmakepeace,12,0.00439,227122,83.01607,273588
490,dorireuv,12,0.00439,227134,83.02045,273588
491,eamonnmcmanus,12,0.00439,227146,83.02484,273588
492,Haroenv,12,0.00439,227158,83.02923,273588
493,nicolo-ribaudo,12,0.00439,227170,83.03361,273588
494,nslottow,12,0.00439,227182,83.03800,273588
495,rajansingh10,12,0.00439,227194,83.04238,273588
496,StephenBonikowsky,12,0.00439,227206,83.04677,273588
497,tiran,12,0.00439,227218,83.05116,273588
498,ChALkeR,11,0.00402,227229,83.05518,273588
499,danez,11,0.00402,227240,83.05920,273588
500,davepacheco,11,0.00402,227251,83.06322,273588
501,Diego-Perez-Botero,11,0.00402,227262,83.06724,273588
502,echesakovMSFT,11,0.00402,227273,83.07126,273588
503,escodel,11,0.00402,227284,83.07528,273588
504,gitter-badger,11,0.00402,227295,83.07930,273588
505,gregw,11,0.00402,227306,83.08332,273588
506,josalem,11,0.00402,227317,83.08734,273588
507,joshwand,11,0.00402,227328,83.09136,273588
508,Jozkee,11,0.00402,227339,83.09538,273588
509,kkurni,11,0.00402,227350,83.09940,273588
510,LucasSloan,11,0.00402,227361,83.10343,273588
511,raja-ashok,11,0.00402,227372,83.10745,273588
512,stuartwdouglas,11,0.00402,227383,83.11147,273588
513,tbodt,11,0.00402,227394,83.11549,273588
514,YourDeveloperFriend,11,0.00402,227405,83.11951,273588
515,AlekseyTs,10,0.00366,227415,83.12316,273588
516,amZotti,10,0.00366,227425,83.12682,273588
517,davkean,10,0.00366,227435,83.13047,273588
518,EdwardBetts,10,0.00366,227445,83.13413,273588
519,KKhurin,10,0.00366,227455,83.13778,273588
520,nikolas,10,0.00366,227465,83.14144,273588
521,PavelKopyl,10,0.00366,227475,83.14509,273588
522,riarenas,10,0.00366,227485,83.14875,273588
523,srawlins,10,0.00366,227495,83.15240,273588
524,sumitbhagwani,10,0.00366,227505,83.15606,273588
525,tunniclm,10,0.00366,227515,83.15971,273588
526,vanessanschmitt,10,0.00366,227525,83.16337,273588
527,AmazingJaze,9,0.00329,227534,83.16666,273588
528,Ana06,9,0.00329,227543,83.16995,273588
529,Atry,9,0.00329,227552,83.17324,273588
530,dseefeld,9,0.00329,227561,83.17653,273588
531,evqna,9,0.00329,227570,83.17982,273588
532,felixonmars,9,0.00329,227579,83.18311,273588
533,hann013,9,0.00329,227588,83.18640,273588
534,jamesgeorge007,9,0.00329,227597,83.18969,273588
535,JimboWei,9,0.00329,227606,83.19298,273588
536,jochenw,9,0.00329,227615,83.19627,273588
537,josephsavona,9,0.00329,227624,83.19956,273588
538,josguil,9,0.00329,227633,83.20285,273588
539,jwilk,9,0.00329,227642,83.20613,273588
