rank_number,actor,commits,percent,cumulative_sum,cumulative_percent,all_commits
1503,mikebryant,24,0.00543,374708,84.71768,442302
1504,okgolove,24,0.00543,374732,84.72311,442302
1505,RenaudWasTaken,24,0.00543,374756,84.72853,442302
1506,RobertKrawitz,24,0.00543,374780,84.73396,442302
1507,sebastien-prudhomme,24,0.00543,374804,84.73939,442302
1508,shouhong,24,0.00543,374828,84.74481,442302
1509,shrutip,24,0.00543,374852,84.75024,442302
1510,steven-sheehy,24,0.00543,374876,84.75566,442302
1511,sushilkm,24,0.00543,374900,84.76109,442302
1512,tcharding,24,0.00543,374924,84.76652,442302
1513,tghartland,24,0.00543,374948,84.77194,442302
1514,wenbozhu,24,0.00543,374972,84.77737,442302
1515,zhangmingld,24,0.00543,374996,84.78280,442302
1516,andybraren,23,0.00520,375019,84.78800,442302
1517,bhavin192,23,0.00520,375042,84.79320,442302
1518,bruno-garcia,23,0.00520,375065,84.79840,442302
1519,derekmarcotte,23,0.00520,375088,84.80360,442302
1520,derekparker,23,0.00520,375111,84.80880,442302
1521,dyladan,23,0.00520,375134,84.81400,442302
1522,haoshuwei,23,0.00520,375157,84.81920,442302
1523,iterion,23,0.00520,375180,84.82440,442302
1524,jonyhy96,23,0.00520,375203,84.82960,442302
1525,k4leung4,23,0.00520,375226,84.83480,442302
1526,klausenbusk,23,0.00520,375249,84.84000,442302
1527,komamitsu,23,0.00520,375272,84.84520,442302
1528,koponen-styra,23,0.00520,375295,84.85040,442302
1529,liyinan926,23,0.00520,375318,84.85560,442302
1530,lukemarsden,23,0.00520,375341,84.86080,442302
1531,mariantalla,23,0.00520,375364,84.86600,442302
1532,martinmaly,23,0.00520,375387,84.87120,442302
1533,mvladev,23,0.00520,375410,84.87640,442302
1534,nitkon,23,0.00520,375433,84.88160,442302
1535,pigmej,23,0.00520,375456,84.88680,442302
1536,pmichali,23,0.00520,375479,84.89200,442302
1537,pstibrany,23,0.00520,375502,84.89720,442302
1538,rata,23,0.00520,375525,84.90240,442302
1539,rlazarus,23,0.00520,375548,84.90760,442302
1540,sak0,23,0.00520,375571,84.91280,442302
1541,srampal,23,0.00520,375594,84.91800,442302
1542,stapelberg,23,0.00520,375617,84.92320,442302
1543,thisisnotapril,23,0.00520,375640,84.92840,442302
1544,tomplus,23,0.00520,375663,84.93360,442302
1545,totherme,23,0.00520,375686,84.93880,442302
1546,vishalpowar,23,0.00520,375709,84.94400,442302
1547,Vizerai,23,0.00520,375732,84.94920,442302
1548,yaacov,23,0.00520,375755,84.95440,442302
1549,bakins,22,0.00497,375777,84.95937,442302
1550,bcbroussard,22,0.00497,375799,84.96435,442302
1551,bradfitz,22,0.00497,375821,84.96932,442302
1552,csrwng,22,0.00497,375843,84.97429,442302
1553,darkowlzz,22,0.00497,375865,84.97927,442302
1554,deepak-vij,22,0.00497,375887,84.98424,442302
1555,dilyevsky,22,0.00497,375909,84.98922,442302
1556,droslean,22,0.00497,375931,84.99419,442302
1557,egeland,22,0.00497,375953,84.99916,442302
1558,fatsheep9146,22,0.00497,375975,85.00414,442302
1559,frodenas,22,0.00497,375997,85.00911,442302
1560,geekygirldawn,22,0.00497,376019,85.01409,442302
1561,iksaif,22,0.00497,376041,85.01906,442302
1562,jasonbrooks,22,0.00497,376063,85.02403,442302
1563,javier-b-perez,22,0.00497,376085,85.02901,442302
1564,jhorwit2,22,0.00497,376107,85.03398,442302
1565,JPLachance,22,0.00497,376129,85.03896,442302
1566,JustinBeckwith,22,0.00497,376151,85.04393,442302
1567,leozc,22,0.00497,376173,85.04890,442302
1568,liewegas,22,0.00497,376195,85.05388,442302
1569,masayag,22,0.00497,376217,85.05885,442302
1570,mpwarres,22,0.00497,376239,85.06383,442302
1571,mtanino,22,0.00497,376261,85.06880,442302
1572,onyiny-ang,22,0.00497,376283,85.07377,442302
1573,oz123,22,0.00497,376305,85.07875,442302
1574,oza,22,0.00497,376327,85.08372,442302
1575,paul-argeniss,22,0.00497,376349,85.08870,442302
1576,Pensu,22,0.00497,376371,85.09367,442302
1577,Raffo,22,0.00497,376393,85.09864,442302
1578,rhrazdil,22,0.00497,376415,85.10362,442302
1579,silasbw,22,0.00497,376437,85.10859,442302
1580,s-ito-ts,22,0.00497,376459,85.11356,442302
1581,slanning,22,0.00497,376481,85.11854,442302
1582,ssisil,22,0.00497,376503,85.12351,442302
1583,talnordan,22,0.00497,376525,85.12849,442302
1584,tkulczynski,22,0.00497,376547,85.13346,442302
1585,tnir,22,0.00497,376569,85.13843,442302
1586,yarntime,22,0.00497,376591,85.14341,442302
1587,zoidbergwill,22,0.00497,376613,85.14838,442302
1588,adityakali,21,0.00475,376634,85.15313,442302
1589,ankon,21,0.00475,376655,85.15788,442302
1590,ArchiFleKs,21,0.00475,376676,85.16263,442302
1591,batazor,21,0.00475,376697,85.16737,442302
1592,cgilmour,21,0.00475,376718,85.17212,442302
1593,drekle,21,0.00475,376739,85.17687,442302
1594,FengyunPan2,21,0.00475,376760,85.18162,442302
1595,franziskagoltz,21,0.00475,376781,85.18637,442302
1596,gtaylor,21,0.00475,376802,85.19111,442302
1597,gunnarmorling,21,0.00475,376823,85.19586,442302
1598,huzhengchuan,21,0.00475,376844,85.20061,442302
1599,hvaara,21,0.00475,376865,85.20536,442302
1600,kenan435,21,0.00475,376886,85.21011,442302
1601,kragniz,21,0.00475,376907,85.21485,442302
1602,kyoto,21,0.00475,376928,85.21960,442302
1603,LilyFaFa,21,0.00475,376949,85.22435,442302
1604,luomiao,21,0.00475,376970,85.22910,442302
1605,maorfr,21,0.00475,376991,85.23384,442302
1606,marpaia,21,0.00475,377012,85.23859,442302
1607,marwanad,21,0.00475,377033,85.24334,442302
1608,mauriciovasquezbernal,21,0.00475,377054,85.24809,442302
1609,mhaidrygoog,21,0.00475,377075,85.25284,442302
1610,mmmries,21,0.00475,377096,85.25758,442302
1611,Mr-Linus,21,0.00475,377117,85.26233,442302
1612,ngtuna,21,0.00475,377138,85.26708,442302
1613,nupejosh,21,0.00475,377159,85.27183,442302
1614,pavan187,21,0.00475,377180,85.27658,442302
1615,PeWu,21,0.00475,377201,85.28132,442302
1616,praseodym,21,0.00475,377222,85.28607,442302
1617,qingling128,21,0.00475,377243,85.29082,442302
1618,rajatchopra,21,0.00475,377264,85.29557,442302
1619,rekcah78,21,0.00475,377285,85.30032,442302
1620,rtreffer,21,0.00475,377306,85.30506,442302
1621,sparkprime,21,0.00475,377327,85.30981,442302
1622,spongedu,21,0.00475,377348,85.31456,442302
1623,Starefossen,21,0.00475,377369,85.31931,442302
1624,superhighfives,21,0.00475,377390,85.32405,442302
1625,tcolgate,21,0.00475,377411,85.32880,442302
1626,tfogo,21,0.00475,377432,85.33355,442302
1627,TommyLike,21,0.00475,377453,85.33830,442302
1628,wlan0,21,0.00475,377474,85.34305,442302
1629,yuvipanda,21,0.00475,377495,85.34779,442302
1630,zyfjeff,21,0.00475,377516,85.35254,442302
1631,admc,20,0.00452,377536,85.35706,442302
1632,ajityagaty,20,0.00452,377556,85.36159,442302
1633,asherf,20,0.00452,377576,85.36611,442302
1634,baude,20,0.00452,377596,85.37063,442302
1635,cloudbehl,20,0.00452,377616,85.37515,442302
1636,davidovich,20,0.00452,377636,85.37967,442302
1637,davidxia,20,0.00452,377656,85.38419,442302
1638,dgoodwin,20,0.00452,377676,85.38872,442302
1639,dongsupark,20,0.00452,377696,85.39324,442302
1640,ecordell,20,0.00452,377716,85.39776,442302
1641,fantayeneh,20,0.00452,377736,85.40228,442302
1642,harsh-px,20,0.00452,377756,85.40680,442302
1643,hodovska,20,0.00452,377776,85.41133,442302
1644,int128,20,0.00452,377796,85.41585,442302
1645,jhohertz,20,0.00452,377816,85.42037,442302
1646,johngmyers,20,0.00452,377836,85.42489,442302
1647,jsternberg,20,0.00452,377856,85.42941,442302
1648,ksubrmnn,20,0.00452,377876,85.43393,442302
1649,MarkusTeufelberger,20,0.00452,377896,85.43846,442302
1650,matthewdupre,20,0.00452,377916,85.44298,442302
1651,mhamdisemah,20,0.00452,377936,85.44750,442302
1652,mheon,20,0.00452,377956,85.45202,442302
1653,MIBc,20,0.00452,377976,85.45654,442302
1654,mikkeloscar,20,0.00452,377996,85.46107,442302
1655,mrichmon,20,0.00452,378016,85.46559,442302
1656,nellyc,20,0.00452,378036,85.47011,442302
1657,priyawadhwa,20,0.00452,378056,85.47463,442302
1658,rollandf,20,0.00452,378076,85.47915,442302
1659,ScorpioCPH,20,0.00452,378096,85.48367,442302
1660,Sn0rt,20,0.00452,378116,85.48820,442302
1661,taion809,20,0.00452,378136,85.49272,442302
1662,thunderboltsid,20,0.00452,378156,85.49724,442302
1663,xtreme-stevehiehn,20,0.00452,378176,85.50176,442302
1664,ykakarap,20,0.00452,378196,85.50628,442302
1665,zmagg,20,0.00452,378216,85.51080,442302
1666,ajkumar01,19,0.00430,378235,85.51510,442302
1667,AndresGuedez,19,0.00430,378254,85.51940,442302
1668,andronat,19,0.00430,378273,85.52369,442302
1669,barney-s,19,0.00430,378292,85.52799,442302
1670,Btodhunter,19,0.00430,378311,85.53228,442302
1671,ceohockey60,19,0.00430,378330,85.53658,442302
1672,christopherhein,19,0.00430,378349,85.54087,442302
1673,coolljt0725,19,0.00430,378368,85.54517,442302
1674,coufon,19,0.00430,378387,85.54947,442302
1675,czahedi,19,0.00430,378406,85.55376,442302
1676,danielerez,19,0.00430,378425,85.55806,442302
1677,denkensk,19,0.00430,378444,85.56235,442302
1678,easeway,19,0.00430,378463,85.56665,442302
1679,erickt,19,0.00430,378482,85.57094,442302
1680,ghostwriternr,19,0.00430,378501,85.57524,442302
1681,gregdhill,19,0.00430,378520,85.57954,442302
1682,guokeno0,19,0.00430,378539,85.58383,442302
1683,karenhchu,19,0.00430,378558,85.58813,442302
1684,keith,19,0.00430,378577,85.59242,442302
1685,kkmsft,19,0.00430,378596,85.59672,442302
1686,kwiesmueller,19,0.00430,378615,85.60101,442302
1687,lblackstone,19,0.00430,378634,85.60531,442302
1688,markmandel,19,0.00430,378653,85.60961,442302
1689,mpawliszyn,19,0.00430,378672,85.61390,442302
1690,mtanda,19,0.00430,378691,85.61820,442302
1691,nlowe,19,0.00430,378710,85.62249,442302
1692,obitech,19,0.00430,378729,85.62679,442302
1693,qiujian16,19,0.00430,378748,85.63108,442302
1694,rjkernick,19,0.00430,378767,85.63538,442302
1695,sakeven,19,0.00430,378786,85.63968,442302
1696,sallyom,19,0.00430,378805,85.64397,442302
1697,sigsbee,19,0.00430,378824,85.64827,442302
1698,silenceshell,19,0.00430,378843,85.65256,442302
1699,sp98,19,0.00430,378862,85.65686,442302
1700,stanciuoctavian,19,0.00430,378881,85.66115,442302
1701,suniljames,19,0.00430,378900,85.66545,442302
1702,svend,19,0.00430,378919,85.66975,442302
1703,techtonik,19,0.00430,378938,85.67404,442302
1704,tizhou86,19,0.00430,378957,85.67834,442302
1705,umangachapagain,19,0.00430,378976,85.68263,442302
1706,victortrac,19,0.00430,378995,85.68693,442302
1707,youhonglian,19,0.00430,379014,85.69122,442302
1708,yskopets,19,0.00430,379033,85.69552,442302
1709,abuehrle,18,0.00407,379051,85.69959,442302
1710,alexandercampbell,18,0.00407,379069,85.70366,442302
1711,bz2,18,0.00407,379087,85.70773,442302
1712,cwen0,18,0.00407,379105,85.71180,442302
1713,dagnello,18,0.00407,379123,85.71587,442302
1714,davidewatson,18,0.00407,379141,85.71994,442302
1715,davit-y,18,0.00407,379159,85.72401,442302
1716,ehazlett,18,0.00407,379177,85.72808,442302
1717,Fedosin,18,0.00407,379195,85.73215,442302
1718,flah00,18,0.00407,379213,85.73622,442302
1719,ganeshmaharaj,18,0.00407,379231,85.74029,442302
1720,hawkingrei,18,0.00407,379249,85.74436,442302
1721,homelessnessbo,18,0.00407,379267,85.74843,442302
1722,huangyuqi,18,0.00407,379285,85.75249,442302
1723,jianliao82,18,0.00407,379303,85.75656,442302
1724,karuppiah7890,18,0.00407,379321,85.76063,442302
1725,kofj,18,0.00407,379339,85.76470,442302
1726,lazypower,18,0.00407,379357,85.76877,442302
1727,lmdaly,18,0.00407,379375,85.77284,442302
1728,marcosbc,18,0.00407,379393,85.77691,442302
1729,marc-sensenich,18,0.00407,379411,85.78098,442302
1730,mattf,18,0.00407,379429,85.78505,442302
1731,mccv1r0,18,0.00407,379447,85.78912,442302
1732,michiel,18,0.00407,379465,85.79319,442302
1733,mnshaw,18,0.00407,379483,85.79726,442302
1734,morefreeze,18,0.00407,379501,85.80133,442302
1735,mtwo,18,0.00407,379519,85.80540,442302
1736,murphybytes,18,0.00407,379537,85.80947,442302
1737,nbkrause,18,0.00407,379555,85.81354,442302
1738,pcm32,18,0.00407,379573,85.81761,442302
1739,prankul88,18,0.00407,379591,85.82168,442302
1740,rkouj,18,0.00407,379609,85.82575,442302
1741,rpothier,18,0.00407,379627,85.82982,442302
1742,satyasm,18,0.00407,379645,85.83389,442302
1743,shiveshabhishek,18,0.00407,379663,85.83796,442302
1744,sohankunkerkar,18,0.00407,379681,85.84203,442302
1745,sunny0826,18,0.00407,379699,85.84610,442302
1746,yuanying,18,0.00407,379717,85.85017,442302
1747,yurrriq,18,0.00407,379735,85.85424,442302
1748,z1c0,18,0.00407,379753,85.85830,442302
1749,adityasaky,17,0.00384,379770,85.86215,442302
1750,amye,17,0.00384,379787,85.86599,442302
1751,annanay25,17,0.00384,379804,85.86984,442302
1752,arthurnn,17,0.00384,379821,85.87368,442302
1753,ashcrow,17,0.00384,379838,85.87752,442302
1754,auhlig,17,0.00384,379855,85.88137,442302
1755,avaid96,17,0.00384,379872,85.88521,442302
1756,bobrik,17,0.00384,379889,85.88905,442302
1757,bridgetkromhout,17,0.00384,379906,85.89290,442302
1758,cevich,17,0.00384,379923,85.89674,442302
1759,chrisdunelm,17,0.00384,379940,85.90058,442302
1760,cponomaryov,17,0.00384,379957,85.90443,442302
1761,eirinikos,17,0.00384,379974,85.90827,442302
1762,etiennetremel,17,0.00384,379991,85.91211,442302
1763,grantr,17,0.00384,380008,85.91596,442302
1764,guantaol,17,0.00384,380025,85.91980,442302
1765,huikang,17,0.00384,380042,85.92364,442302
1766,imkin,17,0.00384,380059,85.92749,442302
1767,irosenzw,17,0.00384,380076,85.93133,442302
1768,itsderek23,17,0.00384,380093,85.93518,442302
1769,jhowardmsft,17,0.00384,380110,85.93902,442302
1770,julienemo,17,0.00384,380127,85.94286,442302
1771,LK4D4,17,0.00384,380144,85.94671,442302
1772,max-rocket-internet,17,0.00384,380161,85.95055,442302
1773,multi-io,17,0.00384,380178,85.95439,442302
1774,naveen-nahata,17,0.00384,380195,85.95824,442302
1775,nezdolik,17,0.00384,380212,85.96208,442302
1776,oicheryl,17,0.00384,380229,85.96592,442302
1777,okzhchy,17,0.00384,380246,85.96977,442302
1778,perlun,17,0.00384,380263,85.97361,442302
1779,phyber,17,0.00384,380280,85.97745,442302
1780,pierreozoux,17,0.00384,380297,85.98130,442302
1781,rdodev,17,0.00384,380314,85.98514,442302
1782,ret2libc,17,0.00384,380331,85.98898,442302
1783,rhs,17,0.00384,380348,85.99283,442302
1784,seeekr,17,0.00384,380365,85.99667,442302
1785,sg00dwin,17,0.00384,380382,86.00052,442302
1786,shawn-hurley,17,0.00384,380399,86.00436,442302
1787,sjmudd,17,0.00384,380416,86.00820,442302
1788,stefansedich,17,0.00384,380433,86.01205,442302
1789,stephenrlouie,17,0.00384,380450,86.01589,442302
1790,TheRealJon,17,0.00384,380467,86.01973,442302
1791,timoreimann,17,0.00384,380484,86.02358,442302
1792,uluyol,17,0.00384,380501,86.02742,442302
1793,whereisaaron,17,0.00384,380518,86.03126,442302
1794,yuvalif,17,0.00384,380535,86.03511,442302
1795,abhishekjiitr,16,0.00362,380551,86.03872,442302
1796,alepuccetti,16,0.00362,380567,86.04234,442302
1797,alicebob,16,0.00362,380583,86.04596,442302
1798,ameukam,16,0.00362,380599,86.04958,442302
1799,amy,16,0.00362,380615,86.05319,442302
1800,Arvinderpal,16,0.00362,380631,86.05681,442302
1801,aweiteka,16,0.00362,380647,86.06043,442302
1802,cartyc,16,0.00362,380663,86.06405,442302
1803,chrisjs,16,0.00362,380679,86.06766,442302
1804,cirocosta,16,0.00362,380695,86.07128,442302
1805,Colstuwjx,16,0.00362,380711,86.07490,442302
1806,cpakulski,16,0.00362,380727,86.07852,442302
1807,denismakogon,16,0.00362,380743,86.08213,442302
1808,denverdino,16,0.00362,380759,86.08575,442302
1809,dhirajh,16,0.00362,380775,86.08937,442302
1810,edio,16,0.00362,380791,86.09299,442302
1811,enxebre,16,0.00362,380807,86.09660,442302
1812,fabriziofortino,16,0.00362,380823,86.10022,442302
1813,fengli79,16,0.00362,380839,86.10384,442302
1814,gengleilei,16,0.00362,380855,86.10746,442302
1815,gman0,16,0.00362,380871,86.11107,442302
1816,gnehapk,16,0.00362,380887,86.11469,442302
1817,holmsten,16,0.00362,380903,86.11831,442302
1818,IanLewis,16,0.00362,380919,86.12193,442302
1819,jiatongw,16,0.00362,380935,86.12554,442302
1820,JoelSpeed,16,0.00362,380951,86.12916,442302
1821,kacole2,16,0.00362,380967,86.13278,442302
1822,krig,16,0.00362,380983,86.13640,442302
1823,lifubang,16,0.00362,380999,86.14001,442302
1824,liyongxin,16,0.00362,381015,86.14363,442302
1825,markatou,16,0.00362,381031,86.14725,442302
1826,max8899,16,0.00362,381047,86.15087,442302
1827,mindreeper2420,16,0.00362,381063,86.15448,442302
1828,murali-reddy,16,0.00362,381079,86.15810,442302
1829,nikolayb,16,0.00362,381095,86.16172,442302
1830,olemarkus,16,0.00362,381111,86.16533,442302
1831,ParanoidAditya,16,0.00362,381127,86.16895,442302
1832,pbarker,16,0.00362,381143,86.17257,442302
1833,PiotrDabkowski,16,0.00362,381159,86.17619,442302
1834,ptrnull,16,0.00362,381175,86.17980,442302
1835,Quentin-M,16,0.00362,381191,86.18342,442302
1836,quinox,16,0.00362,381207,86.18704,442302
1837,raunak-agarwal-flipkart,16,0.00362,381223,86.19066,442302
1838,RyanMcG,16,0.00362,381239,86.19427,442302
1839,s1061123,16,0.00362,381255,86.19789,442302
1840,samuelkarp,16,0.00362,381271,86.20151,442302
1841,saumoh,16,0.00362,381287,86.20513,442302
1842,SecurityInsanity,16,0.00362,381303,86.20874,442302
1843,sjoerdtalsma,16,0.00362,381319,86.21236,442302
1844,travisgroth,16,0.00362,381335,86.21598,442302
1845,varyoo,16,0.00362,381351,86.21960,442302
1846,aerostitch,15,0.00339,381366,86.22299,442302
1847,ajatprabha,15,0.00339,381381,86.22638,442302
1848,aknuds1,15,0.00339,381396,86.22977,442302
1849,amygdala,15,0.00339,381411,86.23316,442302
1850,artmello,15,0.00339,381426,86.23655,442302
1851,autosupport,15,0.00339,381441,86.23994,442302
1852,azimman,15,0.00339,381456,86.24334,442302
1853,bjhaid,15,0.00339,381471,86.24673,442302
1854,bzub,15,0.00339,381486,86.25012,442302
1855,carlosedp,15,0.00339,381501,86.25351,442302
1856,chapsuk,15,0.00339,381516,86.25690,442302
1857,chenchaobing,15,0.00339,381531,86.26029,442302
1858,clamoriniere,15,0.00339,381546,86.26368,442302
1859,claurence,15,0.00339,381561,86.26708,442302
1860,clyang82,15,0.00339,381576,86.27047,442302
1861,codesuki,15,0.00339,381591,86.27386,442302
1862,compleatang,15,0.00339,381606,86.27725,442302
1863,daenney,15,0.00339,381621,86.28064,442302
1864,danielBelenky,15,0.00339,381636,86.28403,442302
1865,dankenigsberg,15,0.00339,381651,86.28742,442302
1866,dinogun,15,0.00339,381666,86.29081,442302
1867,dvrkps,15,0.00339,381681,86.29421,442302
1868,fedenusy,15,0.00339,381696,86.29760,442302
1869,guo0693,15,0.00339,381711,86.30099,442302
1870,h0tbird,15,0.00339,381726,86.30438,442302
1871,harryge00,15,0.00339,381741,86.30777,442302
1872,hasheddan,15,0.00339,381756,86.31116,442302
1873,honza,15,0.00339,381771,86.31455,442302
1874,huangjiuyuan,15,0.00339,381786,86.31795,442302
1875,ivanayov,15,0.00339,381801,86.32134,442302
1876,jkandasa,15,0.00339,381816,86.32473,442302
1877,legal90,15,0.00339,381831,86.32812,442302
1878,linzichang,15,0.00339,381846,86.33151,442302
1879,liranp,15,0.00339,381861,86.33490,442302
1880,lizrice,15,0.00339,381876,86.33829,442302
1881,lsm5,15,0.00339,381891,86.34169,442302
1882,m1kola,15,0.00339,381906,86.34508,442302
1883,makoscafee,15,0.00339,381921,86.34847,442302
1884,metral,15,0.00339,381936,86.35186,442302
1885,michaelgugino,15,0.00339,381951,86.35525,442302
1886,michalschott,15,0.00339,381966,86.35864,442302
1887,mwitkow,15,0.00339,381981,86.36203,442302
1888,myakove,15,0.00339,381996,86.36542,442302
1889,ostromart,15,0.00339,382011,86.36882,442302
1890,purpleidea,15,0.00339,382026,86.37221,442302
1891,r0fls,15,0.00339,382041,86.37560,442302
1892,rade,15,0.00339,382056,86.37899,442302
1893,ReSearchITEng,15,0.00339,382071,86.38238,442302
1894,sgissi,15,0.00339,382086,86.38577,442302
1895,simon3z,15,0.00339,382101,86.38916,442302
1896,skdwriting,15,0.00339,382116,86.39256,442302
1897,smelchior,15,0.00339,382131,86.39595,442302
1898,SvenDowideit,15,0.00339,382146,86.39934,442302
1899,Swarnalatha-K,15,0.00339,382161,86.40273,442302
1900,torvitas,15,0.00339,382176,86.40612,442302
1901,V3ckt0r,15,0.00339,382191,86.40951,442302
1902,vanduc95,15,0.00339,382206,86.41290,442302
1903,vmarchaud,15,0.00339,382221,86.41629,442302
1904,wangyipei01,15,0.00339,382236,86.41969,442302
1905,xieyanker,15,0.00339,382251,86.42308,442302
1906,yakitorii,15,0.00339,382266,86.42647,442302
1907,yuchaoran2011,15,0.00339,382281,86.42986,442302
1908,zachgersh,15,0.00339,382296,86.43325,442302
1909,zhxcai,15,0.00339,382311,86.43664,442302
1910,ahedberg,14,0.00317,382325,86.43981,442302
1911,ahmad-diaa,14,0.00317,382339,86.44297,442302
1912,Antiarchitect,14,0.00317,382353,86.44614,442302
1913,AntonioMeireles,14,0.00317,382367,86.44930,442302
1914,arm64b,14,0.00317,382381,86.45247,442302
1915,austinmoore-,14,0.00317,382395,86.45563,442302
1916,bjflanne,14,0.00317,382409,86.45880,442302
1917,blakebarnett,14,0.00317,382423,86.46196,442302
1918,brb,14,0.00317,382437,86.46513,442302
1919,bswartz,14,0.00317,382451,86.46830,442302
1920,calavera,14,0.00317,382465,86.47146,442302
1921,chuckbutler,14,0.00317,382479,86.47463,442302
1922,coffeepac,14,0.00317,382493,86.47779,442302
1923,darstahl,14,0.00317,382507,86.48096,442302
1924,Dean-Coakley,14,0.00317,382521,86.48412,442302
1925,deejay1,14,0.00317,382535,86.48729,442302
1926,dimitropoulos,14,0.00317,382549,86.49045,442302
1927,drubin,14,0.00317,382563,86.49362,442302
1928,ElijahCaine,14,0.00317,382577,86.49678,442302
1929,epowell101,14,0.00317,382591,86.49995,442302
1930,errm,14,0.00317,382605,86.50311,442302
1931,GaneshSPatil,14,0.00317,382619,86.50628,442302
1932,G-Harmon,14,0.00317,382633,86.50944,442302
1933,guanw,14,0.00317,382647,86.51261,442302
1934,hello2mao,14,0.00317,382661,86.51577,442302
1935,henridf,14,0.00317,382675,86.51894,442302
1936,honkiko,14,0.00317,382689,86.52210,442302
1937,iamemilio,14,0.00317,382703,86.52527,442302
1938,imumesh18,14,0.00317,382717,86.52844,442302
1939,jagregory,14,0.00317,382731,86.53160,442302
1940,jayantkolhe,14,0.00317,382745,86.53477,442302
1941,jcsp,14,0.00317,382759,86.53793,442302
1942,jjungnickel,14,0.00317,382773,86.54110,442302
1943,jollinshead,14,0.00317,382787,86.54426,442302
1944,jorge07,14,0.00317,382801,86.54743,442302
1945,jsedgwick,14,0.00317,382815,86.55059,442302
1946,JustinVenus,14,0.00317,382829,86.55376,442302
1947,kewu1992,14,0.00317,382843,86.55692,442302
1948,lamxTyler,14,0.00317,382857,86.56009,442302
1949,mgrachev,14,0.00317,382871,86.56325,442302
1950,mikeraimondi,14,0.00317,382885,86.56642,442302
1951,mischief,14,0.00317,382899,86.56958,442302
1952,mjibson,14,0.00317,382913,86.57275,442302
1953,n0npax,14,0.00317,382927,86.57591,442302
1954,nanahpang,14,0.00317,382941,86.57908,442302
1955,nickchase,14,0.00317,382955,86.58224,442302
1956,ottoyiu,14,0.00317,382969,86.58541,442302
1957,paulangton,14,0.00317,382983,86.58858,442302
1958,pborzenkov,14,0.00317,382997,86.59174,442302
1959,plombardi89,14,0.00317,383011,86.59491,442302
1960,pontiyaraja,14,0.00317,383025,86.59807,442302
1961,raelga,14,0.00317,383039,86.60124,442302
1962,Reflejo,14,0.00317,383053,86.60440,442302
1963,ripta,14,0.00317,383067,86.60757,442302
1964,ryane,14,0.00317,383081,86.61073,442302
1965,sstabellini,14,0.00317,383095,86.61390,442302
1966,stepan-anokhin,14,0.00317,383109,86.61706,442302
1967,stephenmoloney,14,0.00317,383123,86.62023,442302
1968,SupriyaSirbi,14,0.00317,383137,86.62339,442302
1969,thephred,14,0.00317,383151,86.62656,442302
1970,TheTincho,14,0.00317,383165,86.62972,442302
1971,tkellen,14,0.00317,383179,86.63289,442302
1972,towca,14,0.00317,383193,86.63605,442302
1973,tunblr,14,0.00317,383207,86.63922,442302
1974,varshavaradarajan,14,0.00317,383221,86.64238,442302
1975,VincentS,14,0.00317,383235,86.64555,442302
1976,wanghh2000,14,0.00317,383249,86.64872,442302
1977,wayt,14,0.00317,383263,86.65188,442302
1978,weiwei04,14,0.00317,383277,86.65505,442302
1979,xvello,14,0.00317,383291,86.65821,442302
1980,yashbhutwala,14,0.00317,383305,86.66138,442302
1981,zioproto,14,0.00317,383319,86.66454,442302
1982,zrdaley,14,0.00317,383333,86.66771,442302
1983,adelton,13,0.00294,383346,86.67065,442302
1984,AdoHe,13,0.00294,383359,86.67359,442302
1985,ainmosni,13,0.00294,383372,86.67652,442302
1986,Aisuko,13,0.00294,383385,86.67946,442302
1987,alecmerdler,13,0.00294,383398,86.68240,442302
1988,alonSadan,13,0.00294,383411,86.68534,442302
1989,andreabolognani,13,0.00294,383424,86.68828,442302
1990,andreykurilin,13,0.00294,383437,86.69122,442302
1991,angao,13,0.00294,383450,86.69416,442302
1992,arcurtis,13,0.00294,383463,86.69710,442302
1993,arminru,13,0.00294,383476,86.70004,442302
1994,astrieanna,13,0.00294,383489,86.70298,442302
1995,bdecoste,13,0.00294,383502,86.70592,442302
1996,bndw,13,0.00294,383515,86.70886,442302
1997,BSWANG,13,0.00294,383528,86.71179,442302
1998,CallMeFoxie,13,0.00294,383541,86.71473,442302
1999,Carlory,13,0.00294,383554,86.71767,442302
2000,ccding,13,0.00294,383567,86.72061,442302
2001,cherti,13,0.00294,383580,86.72355,442302
2002,chxchx,13,0.00294,383593,86.72649,442302
2003,cneijenhuis,13,0.00294,383606,86.72943,442302
2004,coderanger,13,0.00294,383619,86.73237,442302
2005,daniel-j-born,13,0.00294,383632,86.73531,442302
2006,dengyi1996,13,0.00294,383645,86.73825,442302
2007,dillaman,13,0.00294,383658,86.74119,442302
2008,dungeonmaster18,13,0.00294,383671,86.74413,442302
2009,ebabani,13,0.00294,383684,86.74706,442302
2010,EdSchouten,13,0.00294,383697,86.75000,442302
2011,elsonrodriguez,13,0.00294,383710,86.75294,442302
2012,fredchenbj,13,0.00294,383723,86.75588,442302
2013,frobware,13,0.00294,383736,86.75882,442302
2014,GheRivero,13,0.00294,383749,86.76176,442302
2015,guessi,13,0.00294,383762,86.76470,442302
2016,hobti01,13,0.00294,383775,86.76764,442302
2017,ian-howell,13,0.00294,383788,86.77058,442302
2018,itowlson,13,0.00294,383801,86.77352,442302
2019,jackkleeman,13,0.00294,383814,86.77646,442302
2020,jackzampolin,13,0.00294,383827,86.77940,442302
