Order,Company,Index,File/Directory,Number,Percent,PercentAll
All By changed lines,All,0,"",442742,100.0,100.0
All By changed lines,Google,1,"",263974,59.623,59.623
By changed lines,Google,1,pkg,115746,43.848,26.143
By changed lines,Google,1,docs,67160,25.442,15.169
By changed lines,Google,1,pkg/client,42006,15.913,9.488
By changed lines,Google,1,pkg/client/clientset_generated,24017,9.098,5.425
By changed lines,Google,1,test,21815,8.264,4.927
By changed lines,Google,1,pkg/apis,18642,7.062,4.211
By changed lines,Google,1,docs/user-guide,17973,6.809,4.059
By changed lines,Google,1,test/e2e,16045,6.078,3.624
By changed lines,Google,1,pkg/client/typed,14979,5.674,3.383
By changed lines,Google,1,pkg/client/typed/generated,14506,5.495,3.276
By changed lines,Google,1,pkg/controller,13665,5.177,3.086
By changed lines,Google,1,cluster,13030,4.936,2.943
By changed lines,Google,1,hack,11518,4.363,2.602
By changed lines,Google,1,docs/man/man1,10985,4.161,2.481
By changed lines,Google,1,pkg/api,10151,3.845,2.293
By changed lines,Google,1,pkg/kubelet,10095,3.824,2.28
By changed lines,Google,1,pkg/client/typed/generated/core,9746,3.692,2.201
By changed lines,Google,1,examples,9369,3.549,2.116
By changed lines,Google,1,pkg/client/clientset_generated/release_1_3,8586,3.253,1.939
By changed lines,Google,1,docs/proposals,8394,3.18,1.896
By changed lines,Google,1,docs/user-guide/kubectl,8343,3.161,1.884
By changed lines,Google,1,pkg/client/clientset_generated/release_1_3/typed,8276,3.135,1.869
By changed lines,Google,1,api/swagger-spec,8259,3.129,1.865
All By changed lines,Red Hat,2,"",81167,18.333,18.333
By changed lines,Red Hat,2,pkg,60882,75.008,13.751
By changed lines,Red Hat,2,pkg/kubelet,10759,13.255,2.43
By changed lines,Red Hat,2,pkg/controller,10106,12.451,2.283
By changed lines,Red Hat,2,pkg/controller/persistentvolume,9063,11.166,2.047
By changed lines,Red Hat,2,pkg/api,8337,10.271,1.883
By changed lines,Red Hat,2,pkg/apis,6979,8.598,1.576
By changed lines,Red Hat,2,contrib,4949,6.097,1.118
By changed lines,Red Hat,2,contrib/completions,4848,5.973,1.095
By changed lines,Red Hat,2,contrib/completions/bash,4560,5.618,1.03
By changed lines,Red Hat,2,contrib/completions/bash/kubectl,4554,5.611,1.029
By changed lines,Red Hat,2,pkg/volume,4354,5.364,0.983
By changed lines,Red Hat,2,docs,3974,4.896,0.898
By changed lines,Red Hat,2,plugin,3816,4.701,0.862
By changed lines,Red Hat,2,plugin/pkg,3810,4.694,0.861
By changed lines,Red Hat,2,pkg/apis/batch,3632,4.475,0.82
By changed lines,Red Hat,2,test,3564,4.391,0.805
By changed lines,Red Hat,2,pkg/security,3473,4.279,0.784
By changed lines,Red Hat,2,pkg/security/podsecuritypolicy,3455,4.257,0.78
By changed lines,Red Hat,2,plugin/pkg/admission,3418,4.211,0.772
By changed lines,Red Hat,2,pkg/util,3409,4.2,0.77
By changed lines,Red Hat,2,pkg/api/v1,2982,3.674,0.674
By changed lines,Red Hat,2,pkg/runtime,2853,3.515,0.644
By changed lines,Red Hat,2,pkg/api/resource,2686,3.309,0.607
By changed lines,Red Hat,2,pkg/kubectl,2503,3.084,0.565
By changed lines,Red Hat,2,pkg/apis/extensions,2495,3.074,0.564
All By changed lines,CoreOS,3,"",23182,5.236,5.236
By changed lines,CoreOS,3,pkg,13458,58.054,3.04
By changed lines,CoreOS,3,pkg/apis,3630,15.659,0.82
By changed lines,CoreOS,3,pkg/apis/rbac,3616,15.598,0.817
By changed lines,CoreOS,3,api/swagger-spec,3409,14.705,0.77
By changed lines,CoreOS,3,api/swagger-spec/rbac.authorization.k8s.io_v1alpha1.json,3291,14.196,0.743
By changed lines,CoreOS,3,pkg/kubelet,3282,14.158,0.741
By changed lines,CoreOS,3,pkg/kubelet/rkt,2703,11.66,0.611
By changed lines,CoreOS,3,pkg/storage,2465,10.633,0.557
By changed lines,CoreOS,3,plugin,2358,10.172,0.533
By changed lines,CoreOS,3,plugin/pkg,2352,10.146,0.531
By changed lines,CoreOS,3,pkg/client,2074,8.947,0.468
By changed lines,CoreOS,3,pkg/storage/etcd3,1945,8.39,0.439
By changed lines,CoreOS,3,pkg/apis/rbac/validation,1722,7.428,0.389
By changed lines,CoreOS,3,pkg/registry,1605,6.923,0.363
By changed lines,CoreOS,3,cluster,1211,5.224,0.274
By changed lines,CoreOS,3,pkg/client/clientset_generated/internalclientset,1191,5.138,0.269
By changed lines,CoreOS,3,pkg/client/clientset_generated/internalclientset/typed/rbac/unversioned,1166,5.03,0.263
By changed lines,CoreOS,3,pkg/apis/rbac/v1alpha1,1112,4.797,0.251
By changed lines,CoreOS,3,cluster/gce,1092,4.711,0.247
By changed lines,CoreOS,3,cluster/gce/coreos,1086,4.685,0.245
By changed lines,CoreOS,3,pkg/kubelet/rkt/rkt_test.go,1085,4.68,0.245
All By changed lines,Huawei,4,"",19259,4.35,4.35
By changed lines,Huawei,4,federation,10169,52.801,2.297
By changed lines,Huawei,4,federation/pkg,4034,20.946,0.911
By changed lines,Huawei,4,federation/pkg/federated-controller,3568,18.526,0.806
By changed lines,Huawei,4,federation/pkg/federated-controller/cluster,3359,17.441,0.759
By changed lines,Huawei,4,plugin,3340,17.343,0.754
By changed lines,Huawei,4,plugin/pkg,3335,17.317,0.753
By changed lines,Huawei,4,pkg,3276,17.01,0.74
By changed lines,Huawei,4,plugin/pkg/scheduler,2997,15.562,0.677
By changed lines,Huawei,4,plugin/pkg/scheduler/algorithm,2770,14.383,0.626
By changed lines,Huawei,4,federation/pkg/federated-controller/cluster/clustercontroller_test.go,2360,12.254,0.533
By changed lines,Huawei,4,federation/apis,2179,11.314,0.492
By changed lines,Huawei,4,pkg/api,2068,10.738,0.467
By changed lines,Huawei,4,federation/cmd,2026,10.52,0.458
By changed lines,Huawei,4,test,1875,9.736,0.423
By changed lines,Huawei,4,federation/apis/federation,1805,9.372,0.408
By changed lines,Huawei,4,federation/cmd/federated-apiserver,1675,8.697,0.378
By changed lines,Huawei,4,federation/cmd/federated-apiserver/app,1614,8.38,0.365
By changed lines,Huawei,4,plugin/pkg/scheduler/algorithm/predicates,1440,7.477,0.325
By changed lines,Huawei,4,plugin/pkg/scheduler/algorithm/priorities,1329,6.901,0.3
By changed lines,Huawei,4,federation/client,1327,6.89,0.3
By changed lines,Huawei,4,federation/client/clientset_generated,1292,6.709,0.292
By changed lines,Huawei,4,plugin/pkg/scheduler/algorithm/predicates/predicates_test.go,1075,5.582,0.243
By changed lines,Huawei,4,pkg/kubectl,973,5.052,0.22
By changed lines,Huawei,4,test/e2e_node,965,5.011,0.218
By changed lines,Huawei,4,pkg/api/validation,910,4.725,0.206
All By changed lines,Apache,5,"",8139,1.838,1.838
By changed lines,Apache,5,test,8020,98.538,1.811
By changed lines,Apache,5,test/e2e,7992,98.194,1.805
By changed lines,Apache,5,test/e2e/generated/bindata.go,6992,85.907,1.579
By changed lines,Apache,5,test/e2e/framework,322,3.956,0.073
By changed lines,Apache,5,test/e2e/framework/framework.go,250,3.072,0.056
By changed lines,Apache,5,test/e2e/networking_perf.go,160,1.966,0.036
By changed lines,Apache,5,test/e2e/kubectl.go,155,1.904,0.035
By changed lines,Apache,5,test/e2e/util_iperf.go,105,1.29,0.024
By changed lines,Apache,5,test/e2e/examples.go,86,1.057,0.019
All By changed lines,IBM,6,"",6872,1.552,1.552
By changed lines,IBM,6,docs,6650,96.769,1.502
By changed lines,IBM,6,docs/design,3820,55.588,0.863
By changed lines,IBM,6,docs/devel,2829,41.167,0.639
By changed lines,IBM,6,docs/devel/api-conventions.md,831,12.093,0.188
By changed lines,IBM,6,docs/design/podaffinity.md,395,5.748,0.089
By changed lines,IBM,6,docs/devel/e2e-tests.md,280,4.075,0.063
By changed lines,IBM,6,docs/devel/api_changes.md,265,3.856,0.06
By changed lines,IBM,6,docs/design/indexed-job.md,229,3.332,0.052
By changed lines,IBM,6,docs/design/secrets.md,223,3.245,0.05
By changed lines,IBM,6,docs/devel/developer-guides/vagrant.md,219,3.187,0.049
By changed lines,IBM,6,docs/design/access.md,203,2.954,0.046
By changed lines,IBM,6,docs/design/resources.md,192,2.794,0.043
By changed lines,IBM,6,docs/devel/kubectl-conventions.md,190,2.765,0.043
By changed lines,IBM,6,docs/design/taint-toleration-dedicated.md,161,2.343,0.036
By changed lines,IBM,6,docs/devel/mesos-style.md,159,2.314,0.036
By changed lines,IBM,6,docs/design/expansion.md,154,2.241,0.035
By changed lines,IBM,6,docs/design/enhance-pluggable-policy.md,150,2.183,0.034
By changed lines,IBM,6,docs/design/security.md,149,2.168,0.034
By changed lines,IBM,6,docs/devel/kubemark-guide.md,130,1.892,0.029
By changed lines,IBM,6,docs/design/service_accounts.md,125,1.819,0.028
By changed lines,IBM,6,docs/design/daemon.md,117,1.703,0.026
By changed lines,IBM,6,docs/devel/on-call-build-cop.md,116,1.688,0.026
By changed lines,IBM,6,docs/design/versioning.md,106,1.542,0.024
By changed lines,IBM,6,docs/design/namespaces.md,105,1.528,0.024
All By changed lines,Canonical,7,"",4094,0.925,0.925
By changed lines,Canonical,7,cluster,4056,99.072,0.916
By changed lines,Canonical,7,cluster/juju,4055,99.047,0.916
By changed lines,Canonical,7,cluster/juju/charms/trusty,2643,64.558,0.597
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes-master,1550,37.86,0.35
By changed lines,Canonical,7,cluster/juju/layers/kubernetes,1246,30.435,0.281
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes,1092,26.673,0.247
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes-master/hooks,620,15.144,0.14
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes/hooks,475,11.602,0.107
By changed lines,Canonical,7,cluster/juju/layers/kubernetes/reactive/k8s.py,337,8.232,0.076
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes-master/hooks/hooks.py,326,7.963,0.074
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes/icon.svg,270,6.595,0.061
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes-master/icon.svg,270,6.595,0.061
By changed lines,Canonical,7,cluster/juju/layers/kubernetes/icon.svg,270,6.595,0.061
By changed lines,Canonical,7,cluster/juju/layers/kubernetes/templates,252,6.155,0.057
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes-master/unit_tests,250,6.106,0.056
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes/hooks/hooks.py,244,5.96,0.055
By changed lines,Canonical,7,cluster/juju/layers/kubernetes/files/guestbook-example,232,5.667,0.052
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes-master/unit_tests/kubernetes_installer_test.py,134,3.273,0.03
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes-master/README.md,126,3.078,0.028
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes/README.md,122,2.98,0.028
By changed lines,Canonical,7,cluster/juju/charms/trusty/kubernetes-master/hooks/install.py,119,2.907,0.027
All By changed lines,Spec Deas HR Consulting,8,"",3929,0.887,0.887
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl,3716,94.579,0.839
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_run.yaml,229,5.828,0.052
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_expose.yaml,184,4.683,0.042
By changed lines,Spec Deas HR Consulting,8,cmd/genyaml/gen_kubectl_yaml.go,169,4.301,0.038
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_rolling-update.yaml,164,4.174,0.037
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_get.yaml,163,4.149,0.037
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_annotate.yaml,151,3.843,0.034
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_label.yaml,148,3.767,0.033
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_autoscale.yaml,144,3.665,0.033
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_convert.yaml,134,3.411,0.03
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_delete.yaml,132,3.36,0.03
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_replace.yaml,131,3.334,0.03
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_proxy.yaml,131,3.334,0.03
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_edit.yaml,123,3.131,0.028
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_scale.yaml,121,3.08,0.027
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_stop.yaml,119,3.029,0.027
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_logs.yaml,117,2.978,0.026
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_describe.yaml,116,2.952,0.026
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_create.yaml,110,2.8,0.025
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_patch.yaml,110,2.8,0.025
By changed lines,Spec Deas HR Consulting,8,docs/yaml/kubectl/kubectl_apply.yaml,100,2.545,0.023
All By changed lines,HP,9,"",3840,0.867,0.867
By changed lines,HP,9,pkg,3745,97.526,0.846
By changed lines,HP,9,pkg/cloudprovider/providers,2704,70.417,0.611
By changed lines,HP,9,pkg/cloudprovider/providers/openstack,1516,39.479,0.342
By changed lines,HP,9,pkg/cloudprovider/providers/vsphere,1187,30.911,0.268
By changed lines,HP,9,pkg/cloudprovider/providers/openstack/openstack_loadbalancer.go,994,25.885,0.225
By changed lines,HP,9,pkg/cloudprovider/providers/vsphere/vsphere.go,915,23.828,0.207
By changed lines,HP,9,pkg/volume/vsphere_volume,876,22.813,0.198
By changed lines,HP,9,pkg/volume/vsphere_volume/vsphere_volume.go,426,11.094,0.096
By changed lines,HP,9,pkg/cloudprovider/providers/openstack/openstack.go,421,10.964,0.095
By changed lines,HP,9,pkg/cloudprovider/providers/vsphere/vsphere_test.go,268,6.979,0.061
By changed lines,HP,9,pkg/volume/vsphere_volume/vsphere_volume_util.go,231,6.016,0.052
By changed lines,HP,9,pkg/volume/vsphere_volume/vsphere_volume_test.go,219,5.703,0.049
By changed lines,HP,9,pkg/api,160,4.167,0.036
By changed lines,HP,9,pkg/cloudprovider/providers/openstack/openstack_test.go,101,2.63,0.023
By changed lines,HP,9,pkg/api/v1,97,2.526,0.022
By changed lines,HP,9,api/swagger-spec,88,2.292,0.02
By changed lines,HP,9,pkg/api/v1/conversion_generated.go,58,1.51,0.013
All By changed lines,eBay,10,"",3254,0.735,0.735
By changed lines,eBay,10,federation,2551,78.396,0.576
By changed lines,eBay,10,federation/pkg,2464,75.722,0.557
By changed lines,eBay,10,federation/pkg/federation-controller,2461,75.63,0.556
By changed lines,eBay,10,federation/pkg/federation-controller/service,2231,68.562,0.504
By changed lines,eBay,10,federation/pkg/federation-controller/service/servicecontroller.go,957,29.41,0.216
By changed lines,eBay,10,pkg,576,17.701,0.13
By changed lines,eBay,10,federation/pkg/federation-controller/service/service_helper.go,289,8.881,0.065
By changed lines,eBay,10,federation/pkg/federation-controller/service/cluster_helper.go,233,7.16,0.053
By changed lines,eBay,10,federation/pkg/federation-controller/service/endpoint_helper.go,213,6.546,0.048
By changed lines,eBay,10,federation/pkg/federation-controller/service/service_helper_test.go,193,5.931,0.044
By changed lines,eBay,10,federation/pkg/federation-controller/service/endpoint_helper_test.go,154,4.733,0.035
